FileName,LayerName,Group,Source,Categorical
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.06maxpeakvalues.tif,MaxPeakValues_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.07amplitudes.tif,Amplitudes_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.08greenuprates.tif,GreenUpRates_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.09browndownrates.tif,BrownDownRates_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.10largeintegrals.tif,LargeIntegrals_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.11smallintegrals.tif,SmallIntegrals_2002 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.AnnualMaximumValue.tif,AnnualMaxValue_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.AnnualMeanValue.tif,AnnualMeanValue_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.AnnualMinimumValue.tif,AnnualMinValue_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\Landcover\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.Landcover.tif,Landcover_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\QualityFlag\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.QualityFlag.tif,QualityFlag_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2002\001\RMSE\WGS84\MOD09A1P_EVI.A2002001.h10v05.005.2010121040801.RMSE.tif,RMSE_2002,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.01greenups.tif,GreenUps_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.02browndowns.tif,BrownDowns_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.03seasonlengths.tif,SeasonLengths_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.04baselevels.tif,BaseLevels_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.05peakdates.tif,PeakDates_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.06maxpeakvalues.tif,MaxPeakValues_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.07amplitudes.tif,Amplitudes_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.08greenuprates.tif,GreenUpRates_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.09browndownrates.tif,BrownDownRates_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.10largeintegrals.tif,LargeIntegrals_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.11smallintegrals.tif,SmallIntegrals_2003 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.AnnualMaximumValue.tif,AnnualMaxValue_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.AnnualMeanValue.tif,AnnualMeanValue_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.AnnualMinimumValue.tif,AnnualMinValue_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\Landcover\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.Landcover.tif,Landcover_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\QualityFlag\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.QualityFlag.tif,QualityFlag_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2003\001\RMSE\WGS84\MOD09A1P_EVI.A2003001.h10v05.005.2010216230858.RMSE.tif,RMSE_2003,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.01greenups.tif,GreenUps_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.02browndowns.tif,BrownDowns_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.03seasonlengths.tif,SeasonLengths_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.04baselevels.tif,BaseLevels_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.05peakdates.tif,PeakDates_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.06maxpeakvalues.tif,MaxPeakValues_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.07amplitudes.tif,Amplitudes_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.08greenuprates.tif,GreenUpRates_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.09browndownrates.tif,BrownDownRates_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.10largeintegrals.tif,LargeIntegrals_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.11smallintegrals.tif,SmallIntegrals_2004 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.AnnualMaximumValue.tif,AnnualMaxValue_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.AnnualMeanValue.tif,AnnualMeanValue_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.AnnualMinimumValue.tif,AnnualMinValue_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\Landcover\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.Landcover.tif,Landcover_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\QualityFlag\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.QualityFlag.tif,QualityFlag_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2004\001\RMSE\WGS84\MOD09A1P_EVI.A2004001.h10v05.005.2010358015123.RMSE.tif,RMSE_2004,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.01greenups.tif,GreenUps_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.02browndowns.tif,BrownDowns_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.03seasonlengths.tif,SeasonLengths_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.04baselevels.tif,BaseLevels_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.05peakdates.tif,PeakDates_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.06maxpeakvalues.tif,MaxPeakValues_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.07amplitudes.tif,Amplitudes_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.08greenuprates.tif,GreenUpRates_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.09browndownrates.tif,BrownDownRates_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.10largeintegrals.tif,LargeIntegrals_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.11smallintegrals.tif,SmallIntegrals_2005 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.AnnualMaximumValue.tif,AnnualMaxValue_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.AnnualMeanValue.tif,AnnualMeanValue_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.AnnualMinimumValue.tif,AnnualMinValue_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\Landcover\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.Landcover.tif,Landcover_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\QualityFlag\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.QualityFlag.tif,QualityFlag_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2005\001\RMSE\WGS84\MOD09A1P_EVI.A2005001.h10v05.005.2009300142933.RMSE.tif,RMSE_2005,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.01greenups.tif,GreenUps_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.02browndowns.tif,BrownDowns_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.03seasonlengths.tif,SeasonLengths_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.04baselevels.tif,BaseLevels_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.05peakdates.tif,PeakDates_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.06maxpeakvalues.tif,MaxPeakValues_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.07amplitudes.tif,Amplitudes_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.08greenuprates.tif,GreenUpRates_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.09browndownrates.tif,BrownDownRates_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.10largeintegrals.tif,LargeIntegrals_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.11smallintegrals.tif,SmallIntegrals_2006 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.AnnualMaximumValue.tif,AnnualMaxValue_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.AnnualMeanValue.tif,AnnualMeanValue_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.AnnualMinimumValue.tif,AnnualMinValue_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\Landcover\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.Landcover.tif,Landcover_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\QualityFlag\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.QualityFlag.tif,QualityFlag_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2006\001\RMSE\WGS84\MOD09A1P_EVI.A2006001.h10v05.005.2010197062928.RMSE.tif,RMSE_2006,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.01greenups.tif,GreenUps_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.02browndowns.tif,BrownDowns_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.03seasonlengths.tif,SeasonLengths_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.04baselevels.tif,BaseLevels_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.05peakdates.tif,PeakDates_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.06maxpeakvalues.tif,MaxPeakValues_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.07amplitudes.tif,Amplitudes_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.08greenuprates.tif,GreenUpRates_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\browndownrates\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.09browndownrates.tif,BrownDownRates_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\largeintegrals\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.10largeintegrals.tif,LargeIntegrals_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\DoublePeakRemoved\smallintegrals\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.11smallintegrals.tif,SmallIntegrals_2007 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\AnnualMaximumValue\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.AnnualMaximumValue.tif,AnnualMaxValue_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\AnnualMeanValue\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.AnnualMeanValue.tif,AnnualMeanValue_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\AnnualMinimumValue\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.AnnualMinimumValue.tif,AnnualMinValue_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\Landcover\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.Landcover.tif,Landcover_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\QualityFlag\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.QualityFlag.tif,QualityFlag_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2007\001\RMSE\WGS84\MOD09A1P_EVI.A2007001.h10v05.005.2010013232229.RMSE.tif,RMSE_2007,TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\greenups\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.01greenups.tif,GreenUps_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\browndowns\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.02browndowns.tif,BrownDowns_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\seasonlengths\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.03seasonlengths.tif,SeasonLengths_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\baselevels\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.04baselevels.tif,BaseLevels_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\peakdates\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.05peakdates.tif,PeakDates_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\maxpeakvalues\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.06maxpeakvalues.tif,MaxPeakValues_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\amplitudes\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.07amplitudes.tif,Amplitudes_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
P:\ExtractedData\NebraskaStudyArea\MOD09A1P_EVI\2008\DoublePeakRemoved\greenuprates\MOD09A1P_EVI.A2008001.h10v05.005.2011047000000.08greenuprates.tif,GreenUpRates_2008 (Db. Pk. Removed),TAPR_,MODIS EVI (460 m.),N
